donor_id,event_date,event_id,donor_since_date,event_type,amount_usd,acquisition_source,was_opened,was_clicked,was_replied,was_attended,donor_region,is_recurring_donor,campaign_source,converted_to_donation
HARD2B_D0035,2023-12-05,EVT-000761,2023-01-19,event,0.0,volunteer_signup,0,0,0,0,west,0,sms_appeal,0
HARD2B_D0035,2024-01-11,EVT-000762,2023-01-19,event,0.0,volunteer_signup,0,0,0,1,west,0,sms_appeal,0
HARD2B_D0035,2024-02-09,EVT-000763,2023-01-19,sms,0.0,volunteer_signup,0,0,0,0,west,0,year_end,0
HARD2B_D0035,2024-02-20,EVT-000774,2023-01-19,phone_call,0.0,volunteer_signup,0,0,0,0,west,0,social_retargeting,0
HARD2B_D0035,2024-04-21,EVT-000764,2023-01-19,event,0.0,volunteer_signup,0,0,0,1,west,0,year_end,0
HARD2B_D0035,2024-06-21,EVT-000765,2023-01-19,email,0.0,volunteer_signup,1,0,0,0,west,0,newsletter,0
HARD2B_D0035,2024-10-06,EVT-000766,2023-01-19,event,0.0,volunteer_signup,0,0,0,0,west,0,monthly_giving,0
HARD2B_D0035,2024-10-08,EVT-000767,2023-01-19,event,0.0,volunteer_signup,0,0,0,1,west,0,monthly_giving,0
HARD2B_D0035,2024-12-17,EVT-000768,2023-01-19,event,0.0,volunteer_signup,0,0,0,1,west,0,year_end,0
HARD2B_D0035,2024-12-18,EVT-000769,2023-01-19,email,0.0,volunteer_signup,1,1,0,0,west,0,rescue_campaign,0
HARD2B_D0035,2024-12-19,EVT-000770,2023-01-19,phone_call,0.0,volunteer_signup,0,0,0,0,west,0,sms_appeal,0
HARD2B_D0035,2025-01-16,EVT-000757,2023-01-19,donation,22.84,volunteer_signup,0,0,0,0,west,0,social_retargeting,0
HARD2B_D0035,2025-03-13,EVT-000771,2023-01-19,event,0.0,volunteer_signup,0,0,0,0,west,0,rescue_campaign,0
HARD2B_D0035,2025-03-13,EVT-000772,2023-01-19,event,0.0,volunteer_signup,0,0,0,0,west,0,newsletter,0
HARD2B_D0035,2025-04-04,EVT-000773,2023-01-19,event,0.0,volunteer_signup,0,0,0,1,west,0,newsletter,0
HARD2B_D0036,2023-09-25,EVT-000780,2023-09-08,event,0.0,volunteer_signup,0,0,0,0,west,0,rescue_campaign,0
HARD2B_D0036,2023-10-24,EVT-000781,2023-09-08,sms,0.0,volunteer_signup,0,0,0,0,west,0,newsletter,0
HARD2B_D0036,2023-11-12,EVT-000782,2023-09-08,email,0.0,volunteer_signup,1,0,0,0,west,0,year_end,0
HARD2B_D0036,2023-11-23,EVT-000783,2023-09-08,email,0.0,volunteer_signup,1,0,0,0,west,0,year_end,0
HARD2B_D0036,2023-12-31,EVT-000784,2023-09-08,event,0.0,volunteer_signup,0,0,0,0,west,0,monthly_giving,0
HARD2B_D0036,2024-01-18,EVT-000785,2023-09-08,email,0.0,volunteer_signup,1,0,0,0,west,0,year_end,0
HARD2B_D0036,2024-01-30,EVT-000786,2023-09-08,phone_call,0.0,volunteer_signup,0,0,0,0,west,0,monthly_giving,0
HARD2B_D0036,2024-02-03,EVT-000787,2023-09-08,event,0.0,volunteer_signup,0,0,0,0,west,0,year_end,0
HARD2B_D0036,2024-02-23,EVT-000788,2023-09-08,direct_mail,0.0,volunteer_signup,0,0,0,0,west,0,newsletter,0
HARD2B_D0036,2024-02-28,EVT-000775,2023-09-08,donation,63.75,volunteer_signup,0,0,0,0,west,0,emergency_fund,0
HARD2B_D0036,2024-03-09,EVT-000789,2023-09-08,email,0.0,volunteer_signup,1,0,0,0,west,0,social_retargeting,0
HARD2B_D0036,2024-03-10,EVT-000790,2023-09-08,direct_mail,0.0,volunteer_signup,0,0,0,0,west,0,year_end,0
HARD2B_D0036,2024-03-13,EVT-000791,2023-09-08,event,0.0,volunteer_signup,0,0,0,0,west,0,sms_appeal,0
HARD2B_D0036,2024-03-23,EVT-000792,2023-09-08,sms,0.0,volunteer_signup,1,0,0,0,west,0,rescue_campaign,0
HARD2B_D0036,2024-04-17,EVT-000793,2023-09-08,event,0.0,volunteer_signup,0,0,0,1,west,0,sms_appeal,0
HARD2B_D0036,2024-04-25,EVT-000794,2023-09-08,sms,0.0,volunteer_signup,1,1,0,0,west,0,rescue_campaign,1
HARD2B_D0036,2024-04-27,EVT-000776,2023-09-08,donation,12.62,volunteer_signup,0,0,0,0,west,0,rescue_campaign,0
HARD2B_D0036,2024-06-25,EVT-000795,2023-09-08,email,0.0,volunteer_signup,0,0,0,0,west,0,year_end,0
HARD2B_D0036,2024-07-07,EVT-000796,2023-09-08,sms,0.0,volunteer_signup,0,0,0,0,west,0,year_end,0
HARD2B_D0036,2024-07-16,EVT-000797,2023-09-08,email,0.0,volunteer_signup,0,0,0,0,west,0,monthly_giving,0
HARD2B_D0036,2024-08-24,EVT-000777,2023-09-08,donation,36.71,volunteer_signup,0,0,0,0,west,0,rescue_campaign,0
HARD2B_D0036,2024-11-26,EVT-000798,2023-09-08,phone_call,0.0,volunteer_signup,0,0,0,0,west,0,rescue_campaign,1
HARD2B_D0036,2024-11-27,EVT-000799,2023-09-08,event,0.0,volunteer_signup,0,0,0,0,west,0,newsletter,0
HARD2B_D0036,2024-11-29,EVT-000778,2023-09-08,donation,76.12,volunteer_signup,0,0,0,0,west,0,year_end,0
HARD2B_D0036,2024-12-17,EVT-000779,2023-09-08,donation,42.02,volunteer_signup,0,0,0,0,west,0,sms_appeal,0
HARD2B_D0037,2024-06-15,EVT-000803,2024-05-08,event,0.0,event_booth,0,0,0,0,southwest,0,social_retargeting,0
HARD2B_D0037,2024-07-06,EVT-000804,2024-05-08,sms,0.0,event_booth,0,0,1,0,southwest,0,year_end,0
HARD2B_D0037,2024-07-12,EVT-000805,2024-05-08,direct_mail,0.0,event_booth,0,0,0,0,southwest,0,sms_appeal,0
HARD2B_D0037,2024-09-07,EVT-000800,2024-05-08,donation,11.29,event_booth,0,0,0,0,southwest,0,rescue_campaign,0
HARD2B_D0037,2024-10-31,EVT-000801,2024-05-08,donation,20.37,event_booth,0,0,0,0,southwest,0,event_invite,0
HARD2B_D0037,2024-12-03,EVT-000806,2024-05-08,event,0.0,event_booth,0,0,0,0,southwest,0,event_invite,0
HARD2B_D0037,2024-12-21,EVT-000807,2024-05-08,event,0.0,event_booth,0,0,0,1,southwest,0,emergency_fund,1
HARD2B_D0037,2024-12-29,EVT-000808,2024-05-08,event,0.0,event_booth,0,0,0,0,southwest,0,event_invite,0
HARD2B_D0037,2025-01-02,EVT-000809,2024-05-08,phone_call,0.0,event_booth,0,0,0,0,southwest,0,sms_appeal,1
HARD2B_D0037,2025-01-05,EVT-000802,2024-05-08,donation,13.97,event_booth,0,0,0,0,southwest,0,monthly_giving,0
HARD2B_D0037,2025-03-14,EVT-000810,2024-05-08,email,0.0,event_booth,0,0,0,0,southwest,0,year_end,0
HARD2B_D0037,2025-03-22,EVT-000811,2024-05-08,event,0.0,event_booth,0,0,0,1,southwest,0,emergency_fund,0
HARD2B_D0038,2023-05-30,EVT-000815,2023-05-27,sms,0.0,peer_referral,1,0,0,0,southwest,0,rescue_campaign,0
HARD2B_D0038,2023-08-12,EVT-000816,2023-05-27,direct_mail,0.0,peer_referral,1,0,0,0,southwest,0,newsletter,0
HARD2B_D0038,2023-10-13,EVT-000812,2023-05-27,donation,103.7,peer_referral,0,0,0,0,southwest,0,emergency_fund,0
HARD2B_D0038,2023-11-04,EVT-000813,2023-05-27,donation,100.26,peer_referral,0,0,0,0,southwest,0,emergency_fund,0
HARD2B_D0038,2023-12-11,EVT-000817,2023-05-27,phone_call,0.0,peer_referral,0,0,0,0,southwest,0,newsletter,0
HARD2B_D0038,2024-02-12,EVT-000818,2023-05-27,event,0.0,peer_referral,0,0,0,0,southwest,0,sms_appeal,0
HARD2B_D0038,2024-03-04,EVT-000819,2023-05-27,email,0.0,peer_referral,1,1,0,0,southwest,0,newsletter,0
HARD2B_D0038,2024-03-13,EVT-000820,2023-05-27,sms,0.0,peer_referral,1,0,1,0,southwest,0,sms_appeal,0
HARD2B_D0038,2024-04-05,EVT-000821,2023-05-27,phone_call,0.0,peer_referral,0,0,0,0,southwest,0,newsletter,0
HARD2B_D0038,2024-05-21,EVT-000822,2023-05-27,email,0.0,peer_referral,0,0,0,0,southwest,0,emergency_fund,0
HARD2B_D0038,2024-06-30,EVT-000814,2023-05-27,donation,40.8,peer_referral,0,0,0,0,southwest,0,social_retargeting,0
HARD2B_D0038,2024-07-15,EVT-000823,2023-05-27,phone_call,0.0,peer_referral,0,0,0,0,southwest,0,monthly_giving,0
HARD2B_D0038,2024-09-06,EVT-000824,2023-05-27,email,0.0,peer_referral,1,0,0,0,southwest,0,newsletter,0
HARD2B_D0038,2024-10-17,EVT-000825,2023-05-27,phone_call,0.0,peer_referral,0,0,0,0,southwest,0,monthly_giving,0
HARD2B_D0038,2024-10-29,EVT-000826,2023-05-27,event,0.0,peer_referral,0,0,0,0,southwest,0,rescue_campaign,0
HARD2B_D0038,2024-12-13,EVT-000827,2023-05-27,event,0.0,peer_referral,0,0,0,0,southwest,0,monthly_giving,0
HARD2B_D0038,2024-12-19,EVT-000828,2023-05-27,email,0.0,peer_referral,1,0,0,0,southwest,0,newsletter,0
HARD2B_D0038,2024-12-31,EVT-000829,2023-05-27,email,0.0,peer_referral,1,1,0,0,southwest,0,sms_appeal,0
HARD2B_D0038,2025-01-25,EVT-000830,2023-05-27,direct_mail,0.0,peer_referral,1,0,0,0,southwest,0,event_invite,0
HARD2B_D0038,2025-02-17,EVT-000831,2023-05-27,sms,0.0,peer_referral,1,0,0,0,southwest,0,emergency_fund,0
HARD2B_D0038,2025-04-22,EVT-000832,2023-05-27,email,0.0,peer_referral,1,0,0,0,southwest,0,social_retargeting,0
HARD2B_D0038,2025-04-28,EVT-000833,2023-05-27,event,0.0,peer_referral,0,0,0,0,southwest,0,emergency_fund,0
HARD2B_D0038,2025-04-28,EVT-000834,2023-05-27,direct_mail,0.0,peer_referral,1,0,0,0,southwest,0,social_retargeting,0
HARD2B_D0039,2023-03-09,EVT-000839,2023-01-20,phone_call,0.0,email_petition,0,0,0,0,northeast,0,year_end,0
HARD2B_D0039,2023-04-27,EVT-000840,2023-01-20,event,0.0,email_petition,0,0,0,0,northeast,0,year_end,0
HARD2B_D0039,2023-05-07,EVT-000835,2023-01-20,donation,18.83,email_petition,0,0,0,0,northeast,0,sms_appeal,0
HARD2B_D0039,2023-07-13,EVT-000836,2023-01-20,donation,19.03,email_petition,0,0,0,0,northeast,0,social_retargeting,0
HARD2B_D0039,2023-09-13,EVT-000841,2023-01-20,phone_call,0.0,email_petition,0,0,0,0,northeast,0,year_end,0
HARD2B_D0039,2023-10-05,EVT-000842,2023-01-20,event,0.0,email_petition,0,0,1,1,northeast,0,emergency_fund,0
HARD2B_D0039,2023-10-24,EVT-000843,2023-01-20,direct_mail,0.0,email_petition,1,0,0,0,northeast,0,emergency_fund,0
HARD2B_D0039,2023-10-29,EVT-000837,2023-01-20,donation,26.34,email_petition,0,0,0,0,northeast,0,sms_appeal,0
HARD2B_D0039,2023-11-18,EVT-000844,2023-01-20,event,0.0,email_petition,0,0,0,1,northeast,0,monthly_giving,0
HARD2B_D0039,2023-11-26,EVT-000845,2023-01-20,event,0.0,email_petition,0,0,0,0,northeast,0,monthly_giving,0
HARD2B_D0039,2025-04-03,EVT-000838,2023-01-20,donation,22.83,email_petition,0,0,0,0,northeast,0,sms_appeal,0
HARD2B_D0040,2023-11-20,EVT-000848,2023-11-17,event,0.0,organic_web,0,0,0,0,southwest,0,event_invite,0
HARD2B_D0040,2024-01-13,EVT-000849,2023-11-17,event,0.0,organic_web,0,0,0,0,southwest,0,year_end,0
HARD2B_D0040,2024-01-14,EVT-000850,2023-11-17,sms,0.0,organic_web,0,0,0,0,southwest,0,event_invite,0
HARD2B_D0040,2024-01-17,EVT-000846,2023-11-17,donation,10.38,organic_web,0,0,0,0,southwest,0,social_retargeting,0
HARD2B_D0040,2024-01-25,EVT-000851,2023-11-17,sms,0.0,organic_web,0,0,0,0,southwest,0,sms_appeal,0
HARD2B_D0040,2024-02-18,EVT-000852,2023-11-17,email,0.0,organic_web,0,0,0,0,southwest,0,event_invite,0
HARD2B_D0040,2024-03-26,EVT-000853,2023-11-17,event,0.0,organic_web,0,0,0,1,southwest,0,event_invite,0
HARD2B_D0040,2024-05-24,EVT-000854,2023-11-17,email,0.0,organic_web,0,0,0,0,southwest,0,event_invite,0
HARD2B_D0040,2024-07-29,EVT-000855,2023-11-17,phone_call,0.0,organic_web,0,0,0,0,southwest,0,emergency_fund,0
HARD2B_D0040,2024-10-04,EVT-000847,2023-11-17,donation,19.98,organic_web,0,0,0,0,southwest,0,social_retargeting,0
HARD2B_D0040,2024-12-24,EVT-000856,2023-11-17,direct_mail,0.0,organic_web,0,0,0,0,southwest,0,monthly_giving,0
HARD2B_D0040,2025-03-14,EVT-000857,2023-11-17,phone_call,0.0,organic_web,0,0,0,0,southwest,0,event_invite,0
HARD2B_D0041,2023-12-08,EVT-000864,2023-11-01,event,0.0,event_booth,0,0,0,0,west,1,rescue_campaign,0
HARD2B_D0041,2024-01-18,EVT-000865,2023-11-01,phone_call,0.0,event_booth,0,0,0,0,west,1,social_retargeting,1
HARD2B_D0041,2024-01-27,EVT-000858,2023-11-01,donation,21.03,event_booth,0,0,0,0,west,1,sms_appeal,0
HARD2B_D0041,2024-04-26,EVT-000866,2023-11-01,sms,0.0,event_booth,1,0,0,0,west,1,rescue_campaign,1
HARD2B_D0041,2024-04-30,EVT-000859,2023-11-01,donation,15.3,event_booth,0,0,0,0,west,1,rescue_campaign,0
HARD2B_D0041,2024-05-27,EVT-000867,2023-11-01,phone_call,0.0,event_booth,0,0,0,0,west,1,social_retargeting,0
HARD2B_D0041,2024-06-23,EVT-000868,2023-11-01,phone_call,0.0,event_booth,0,0,0,0,west,1,monthly_giving,0
HARD2B_D0041,2024-06-24,EVT-000869,2023-11-01,phone_call,0.0,event_booth,0,0,0,0,west,1,newsletter,0
HARD2B_D0041,2024-06-27,EVT-000860,2023-11-01,donation,12.68,event_booth,0,0,0,0,west,1,monthly_giving,0
HARD2B_D0041,2024-07-24,EVT-000870,2023-11-01,email,0.0,event_booth,0,0,0,0,west,1,event_invite,0
HARD2B_D0041,2024-08-23,EVT-000871,2023-11-01,direct_mail,0.0,event_booth,0,0,0,0,west,1,emergency_fund,0
HARD2B_D0041,2024-10-07,EVT-000872,2023-11-01,direct_mail,0.0,event_booth,0,0,0,0,west,1,sms_appeal,1
HARD2B_D0041,2024-10-14,EVT-000861,2023-11-01,donation,16.72,event_booth,0,0,0,0,west,1,monthly_giving,0
HARD2B_D0041,2025-01-15,EVT-000862,2023-11-01,donation,8.71,event_booth,0,0,0,0,west,1,year_end,0
HARD2B_D0041,2025-03-01,EVT-000863,2023-11-01,donation,19.41,event_booth,0,0,0,0,west,1,sms_appeal,0
HARD2B_D0042,2024-09-10,EVT-000873,2024-08-29,donation,12.55,event_booth,0,0,0,0,west,0,newsletter,0
HARD2B_D0042,2024-09-11,EVT-000874,2024-08-29,email,0.0,event_booth,1,0,0,0,west,0,social_retargeting,0
HARD2B_D0042,2024-11-04,EVT-000875,2024-08-29,sms,0.0,event_booth,0,0,0,0,west,0,monthly_giving,0
HARD2B_D0042,2024-11-24,EVT-000876,2024-08-29,phone_call,0.0,event_booth,0,0,0,0,west,0,rescue_campaign,0
HARD2B_D0042,2024-12-17,EVT-000877,2024-08-29,event,0.0,event_booth,0,0,0,0,west,0,emergency_fund,0
HARD2B_D0042,2025-02-06,EVT-000878,2024-08-29,phone_call,0.0,event_booth,0,0,0,0,west,0,emergency_fund,0
HARD2B_D0042,2025-03-20,EVT-000879,2024-08-29,direct_mail,0.0,event_booth,1,0,0,0,west,0,emergency_fund,0
HARD2B_D0042,2025-04-17,EVT-000880,2024-08-29,event,0.0,event_booth,0,0,0,0,west,0,social_retargeting,0
HARD2B_D0043,2024-04-29,EVT-000886,2024-03-24,phone_call,0.0,paid_social,0,0,0,0,west,0,monthly_giving,0
HARD2B_D0043,2024-06-05,EVT-000887,2024-03-24,direct_mail,0.0,paid_social,0,0,0,0,west,0,sms_appeal,0
HARD2B_D0043,2024-06-23,EVT-000888,2024-03-24,event,0.0,paid_social,0,0,0,0,west,0,newsletter,1
HARD2B_D0043,2024-07-11,EVT-000881,2024-03-24,donation,54.47,paid_social,0,0,0,0,west,0,emergency_fund,0
HARD2B_D0043,2024-10-16,EVT-000882,2024-03-24,donation,67.16,paid_social,0,0,0,0,west,0,social_retargeting,0
HARD2B_D0043,2024-11-02,EVT-000883,2024-03-24,donation,15.64,paid_social,0,0,0,0,west,0,rescue_campaign,0
HARD2B_D0043,2024-11-04,EVT-000889,2024-03-24,sms,0.0,paid_social,0,0,0,0,west,0,sms_appeal,0
HARD2B_D0043,2024-11-15,EVT-000890,2024-03-24,event,0.0,paid_social,0,0,0,1,west,0,social_retargeting,1
HARD2B_D0043,2024-12-06,EVT-000884,2024-03-24,donation,83.19,paid_social,0,0,0,0,west,0,emergency_fund,0
HARD2B_D0043,2024-12-24,EVT-000891,2024-03-24,event,0.0,paid_social,0,0,0,0,west,0,event_invite,0
HARD2B_D0043,2025-01-16,EVT-000892,2024-03-24,event,0.0,paid_social,0,0,1,0,west,0,year_end,0
HARD2B_D0043,2025-01-29,EVT-000893,2024-03-24,email,0.0,paid_social,1,0,0,0,west,0,year_end,0
HARD2B_D0043,2025-02-10,EVT-000894,2024-03-24,event,0.0,paid_social,0,0,0,0,west,0,monthly_giving,0
HARD2B_D0043,2025-02-25,EVT-000895,2024-03-24,sms,0.0,paid_social,0,0,0,0,west,0,event_invite,0
HARD2B_D0043,2025-02-26,EVT-000896,2024-03-24,event,0.0,paid_social,0,0,0,1,west,0,newsletter,0
HARD2B_D0043,2025-03-11,EVT-000885,2024-03-24,donation,109.9,paid_social,0,0,0,0,west,0,emergency_fund,0
HARD2B_D0043,2025-04-02,EVT-000897,2024-03-24,phone_call,0.0,paid_social,0,0,0,0,west,0,sms_appeal,0
HARD2B_D0043,2025-04-09,EVT-000898,2024-03-24,email,0.0,paid_social,0,0,0,0,west,0,monthly_giving,0
HARD2B_D0044,2023-05-05,EVT-000904,2023-03-23,event,0.0,organic_web,0,0,0,0,southeast,1,sms_appeal,0
HARD2B_D0044,2023-05-05,EVT-000905,2023-03-23,event,0.0,organic_web,0,0,0,0,southeast,1,newsletter,0
HARD2B_D0044,2023-05-22,EVT-000906,2023-03-23,email,0.0,organic_web,0,0,0,0,southeast,1,sms_appeal,0
HARD2B_D0044,2023-07-04,EVT-000907,2023-03-23,email,0.0,organic_web,0,0,0,0,southeast,1,event_invite,1
HARD2B_D0044,2023-07-09,EVT-000908,2023-03-23,direct_mail,0.0,organic_web,1,0,0,0,southeast,1,event_invite,1
HARD2B_D0044,2023-07-12,EVT-000899,2023-03-23,donation,24.91,organic_web,0,0,0,0,southeast,1,monthly_giving,0
HARD2B_D0044,2023-07-26,EVT-000909,2023-03-23,event,0.0,organic_web,0,0,0,1,southeast,1,newsletter,0
HARD2B_D0044,2023-08-08,EVT-000910,2023-03-23,sms,0.0,organic_web,0,0,0,0,southeast,1,newsletter,1
HARD2B_D0044,2023-08-16,EVT-000900,2023-03-23,donation,45.17,organic_web,0,0,0,0,southeast,1,sms_appeal,0
HARD2B_D0044,2023-10-06,EVT-000901,2023-03-23,donation,39.76,organic_web,0,0,0,0,southeast,1,social_retargeting,0
HARD2B_D0044,2024-01-07,EVT-000911,2023-03-23,sms,0.0,organic_web,0,0,0,0,southeast,1,newsletter,1
HARD2B_D0044,2024-01-26,EVT-000902,2023-03-23,donation,25.99,organic_web,0,0,0,0,southeast,1,monthly_giving,0
HARD2B_D0044,2024-02-21,EVT-000912,2023-03-23,phone_call,0.0,organic_web,0,0,0,0,southeast,1,rescue_campaign,0
HARD2B_D0044,2024-08-18,EVT-000913,2023-03-23,direct_mail,0.0,organic_web,1,0,0,0,southeast,1,sms_appeal,0
HARD2B_D0044,2024-08-25,EVT-000919,2023-03-23,sms,0.0,organic_web,0,0,0,0,southeast,1,monthly_giving,0
HARD2B_D0044,2024-09-16,EVT-000914,2023-03-23,event,0.0,organic_web,0,0,0,0,southeast,1,social_retargeting,0
HARD2B_D0044,2024-09-20,EVT-000915,2023-03-23,phone_call,0.0,organic_web,0,0,0,0,southeast,1,emergency_fund,0
HARD2B_D0044,2024-10-30,EVT-000916,2023-03-23,direct_mail,0.0,organic_web,1,0,0,0,southeast,1,rescue_campaign,0
HARD2B_D0044,2025-01-22,EVT-000903,2023-03-23,donation,43.55,organic_web,0,0,0,0,southeast,1,social_retargeting,0
HARD2B_D0044,2025-02-26,EVT-000917,2023-03-23,event,0.0,organic_web,0,0,0,1,southeast,1,social_retargeting,0
HARD2B_D0044,2025-03-26,EVT-000918,2023-03-23,event,0.0,organic_web,0,0,0,1,southeast,1,sms_appeal,0
HARD2B_D0045,2025-01-31,EVT-000920,2024-08-29,email,0.0,volunteer_signup,0,0,0,0,southeast,0,emergency_fund,0
HARD2B_D0045,2025-02-05,EVT-000921,2024-08-29,event,0.0,volunteer_signup,0,0,0,0,southeast,0,event_invite,0
HARD2B_D0045,2025-02-13,EVT-000922,2024-08-29,phone_call,0.0,volunteer_signup,0,0,0,0,southeast,0,monthly_giving,0
HARD2B_D0045,2025-02-22,EVT-000923,2024-08-29,phone_call,0.0,volunteer_signup,0,0,0,0,southeast,0,social_retargeting,0
HARD2B_D0045,2025-02-22,EVT-000924,2024-08-29,sms,0.0,volunteer_signup,0,0,0,0,southeast,0,emergency_fund,0
HARD2B_D0045,2025-03-10,EVT-000925,2024-08-29,sms,0.0,volunteer_signup,1,0,0,0,southeast,0,rescue_campaign,0
HARD2B_D0045,2025-04-06,EVT-000926,2024-08-29,email,0.0,volunteer_signup,0,0,0,0,southeast,0,emergency_fund,0
HARD2B_D0045,2025-04-06,EVT-000927,2024-08-29,email,0.0,volunteer_signup,1,0,0,0,southeast,0,rescue_campaign,0
HARD2B_D0045,2025-04-20,EVT-000928,2024-08-29,event,0.0,volunteer_signup,0,0,0,0,southeast,0,social_retargeting,0
HARD2B_D0045,2025-04-21,EVT-000929,2024-08-29,phone_call,0.0,volunteer_signup,0,0,0,0,southeast,0,monthly_giving,0
HARD2B_D0046,2023-08-31,EVT-000938,2023-08-08,sms,0.0,event_booth,0,0,0,0,midwest,1,newsletter,0
HARD2B_D0046,2023-09-17,EVT-000939,2023-08-08,event,0.0,event_booth,0,0,0,0,midwest,1,rescue_campaign,0
HARD2B_D0046,2023-12-16,EVT-000940,2023-08-08,sms,0.0,event_booth,1,0,0,0,midwest,1,social_retargeting,1
HARD2B_D0046,2023-12-22,EVT-000941,2023-08-08,sms,0.0,event_booth,0,0,0,0,midwest,1,sms_appeal,0
HARD2B_D0046,2024-01-02,EVT-000930,2023-08-08,donation,9.47,event_booth,0,0,0,0,midwest,1,newsletter,0
HARD2B_D0046,2024-01-20,EVT-000942,2023-08-08,sms,0.0,event_booth,1,0,0,0,midwest,1,year_end,0
HARD2B_D0046,2024-01-23,EVT-000931,2023-08-08,donation,6.76,event_booth,0,0,0,0,midwest,1,social_retargeting,0
HARD2B_D0046,2024-01-25,EVT-000943,2023-08-08,sms,0.0,event_booth,0,0,0,0,midwest,1,monthly_giving,0
HARD2B_D0046,2024-02-14,EVT-000944,2023-08-08,sms,0.0,event_booth,0,0,0,0,midwest,1,newsletter,0
HARD2B_D0046,2024-04-29,EVT-000932,2023-08-08,donation,15.89,event_booth,0,0,0,0,midwest,1,year_end,0
HARD2B_D0046,2024-05-04,EVT-000945,2023-08-08,email,0.0,event_booth,1,0,0,0,midwest,1,monthly_giving,0
HARD2B_D0046,2024-05-18,EVT-000946,2023-08-08,email,0.0,event_booth,0,0,0,0,midwest,1,year_end,1
HARD2B_D0046,2024-05-20,EVT-000933,2023-08-08,donation,10.27,event_booth,0,0,0,0,midwest,1,rescue_campaign,0
HARD2B_D0046,2024-07-30,EVT-000947,2023-08-08,email,0.0,event_booth,0,0,0,0,midwest,1,newsletter,0
HARD2B_D0046,2024-08-27,EVT-000934,2023-08-08,donation,15.02,event_booth,0,0,0,0,midwest,1,newsletter,0
HARD2B_D0046,2024-09-16,EVT-000948,2023-08-08,email,0.0,event_booth,0,0,0,0,midwest,1,sms_appeal,1
HARD2B_D0046,2024-09-30,EVT-000935,2023-08-08,donation,11.87,event_booth,0,0,0,0,midwest,1,emergency_fund,0
HARD2B_D0046,2024-10-10,EVT-000949,2023-08-08,sms,0.0,event_booth,1,0,0,0,midwest,1,newsletter,0
HARD2B_D0046,2024-11-22,EVT-000952,2023-08-08,phone_call,0.0,event_booth,0,0,0,0,midwest,1,social_retargeting,0
HARD2B_D0046,2024-12-03,EVT-000936,2023-08-08,donation,8.11,event_booth,0,0,0,0,midwest,1,rescue_campaign,0
HARD2B_D0046,2025-01-13,EVT-000950,2023-08-08,email,0.0,event_booth,0,0,0,0,midwest,1,event_invite,0
HARD2B_D0046,2025-02-16,EVT-000951,2023-08-08,email,0.0,event_booth,1,0,0,0,midwest,1,newsletter,0
HARD2B_D0046,2025-04-04,EVT-000937,2023-08-08,donation,9.18,event_booth,0,0,0,0,midwest,1,event_invite,0
HARD2B_D0047,2023-07-20,EVT-000956,2023-06-25,email,0.0,paid_social,0,0,0,0,northeast,1,rescue_campaign,0
HARD2B_D0047,2023-10-22,EVT-000953,2023-06-25,donation,20.41,paid_social,0,0,0,0,northeast,1,emergency_fund,0
HARD2B_D0047,2023-10-25,EVT-000957,2023-06-25,direct_mail,0.0,paid_social,0,0,0,0,northeast,1,emergency_fund,0
HARD2B_D0047,2023-11-17,EVT-000958,2023-06-25,sms,0.0,paid_social,0,0,0,0,northeast,1,year_end,0
HARD2B_D0047,2023-11-19,EVT-000960,2023-06-25,phone_call,0.0,paid_social,0,0,0,0,northeast,1,emergency_fund,0
HARD2B_D0047,2023-12-30,EVT-000954,2023-06-25,donation,51.7,paid_social,0,0,0,0,northeast,1,emergency_fund,0
HARD2B_D0047,2024-01-01,EVT-000959,2023-06-25,sms,0.0,paid_social,0,0,0,0,northeast,1,year_end,0
HARD2B_D0047,2024-07-14,EVT-000955,2023-06-25,donation,40.12,paid_social,0,0,0,0,northeast,1,sms_appeal,0
HARD2B_D0048,2023-04-19,EVT-000970,2023-03-26,phone_call,0.0,paid_social,0,0,0,0,international,0,sms_appeal,0
HARD2B_D0048,2023-07-14,EVT-000961,2023-03-26,donation,5.0,paid_social,0,0,0,0,international,0,newsletter,0
HARD2B_D0048,2023-08-10,EVT-000971,2023-03-26,event,0.0,paid_social,0,0,0,1,international,0,social_retargeting,0
HARD2B_D0048,2023-09-20,EVT-000962,2023-03-26,donation,231.9,paid_social,0,0,0,0,international,0,year_end,0
HARD2B_D0048,2023-12-18,EVT-000972,2023-03-26,direct_mail,0.0,paid_social,0,0,0,0,international,0,emergency_fund,0
HARD2B_D0048,2023-12-27,EVT-000963,2023-03-26,donation,220.66,paid_social,0,0,0,0,international,0,rescue_campaign,0
HARD2B_D0048,2023-12-27,EVT-000973,2023-03-26,phone_call,0.0,paid_social,0,0,0,0,international,0,newsletter,0
HARD2B_D0048,2024-01-11,EVT-000974,2023-03-26,event,0.0,paid_social,0,0,0,0,international,0,rescue_campaign,0
HARD2B_D0048,2024-01-18,EVT-000964,2023-03-26,donation,240.07,paid_social,0,0,0,0,international,0,event_invite,0
HARD2B_D0048,2024-01-27,EVT-000975,2023-03-26,event,0.0,paid_social,0,0,0,1,international,0,emergency_fund,0
HARD2B_D0048,2024-03-04,EVT-000965,2023-03-26,donation,162.58,paid_social,0,0,0,0,international,0,rescue_campaign,0
